Time,14304
domain_center,(5.22988453099 5.2301407794 5.23094245444)
Reynolds Number,22.8285399141,[0 -1 0 0 0 0 0]
Fit,0.0145110341818,[1 -3 -1 0 0 0 0]
K,0.00845517145534,[0 0 1 0 0 0 0]
TCAT Approx 1,1.65642173901e-07,[1 -1 -3 0 0 0 0]
e_w,0.350276007414,[0 0 0 0 0 0 0]
e_ws,1.06588091886,[0 -1 0 0 0 0 0]
sauder mean diameter,11.1293490648,[0 0 0 0 0 0 0]
Domain Volume,1147.35425819,[0 3 0 0 0 0 0]
w_volume,401.890668647,[0 3 0 0 0 0 0]
Macroscale rho,0.00100000000515,[1 -3 0 0 0 0 0]
Macroscale U,(1.82437768036 0.0548160716569 -0.0366789636983),[0 1 -1 0 0 0 0]
Macroscale p,51.503467448,[1 -1 -2 0 0 0 0]
Macroscale t,(-51.5062437933 -0.000110209939715 9.17862774994e-05 -0.000110209939715 -51.5044511884 0.000163710367652 9.17862774994e-05 0.000163710367652 -51.5046090533),[1 -1 -2 0 0 0 0]
Macroscale d,(-0.000153846439118 2.25719975033e-05 0.000263524892438 2.25719975033e-05 -1.24335781955e-06 -2.09294476859e-08 0.000263524892438 -2.09294476859e-08 -1.000949019e-06),[0 0 -1 0 0 0 0]
Macroscale mu,51503.4673678,[0 2 -2 0 0 0 0]
Macroscale psi,-51162.5892914,[0 2 -2 0 0 0 0]
Mass error,3.10334434148e-14,[1 -3 -1 0 0 0 0]
Momentum error,(3.72226649503e-09 -8.97730022415e-09 -2.17199248845e-09),[1 -2 -2 0 0 0 0]
Macroscale ddt(rho*U),(0 0 0),[1 -2 -2 0 0 0 0]
Macroscale div(rho*U*U),(0.000120684615834 1.74774285214e-06 -4.65571878795e-07),[1 -2 -2 0 0 0 0]
Macroscale rho*g,(-9.81000005052 0 0),[1 -2 -2 0 0 0 0]
Macroscale div(t),(3.05581890208 7.07743055957e-05 -1.97735727306e-05),[1 -2 -2 0 0 0 0]
Macroscale T,(0.380509429241 -6.90175854434e-05 1.93101728443e-05),[1 -2 -2 0 0 0 0]
Macroscale grad(pressure),(-3.05575345089 3.83915071885e-06 -1.42124419071e-06),[1 -2 -2 0 0 0 0]
BAD Macroscale grad(pressure),(-3.05570049719 -1.6484637923e-06 -1.215506707e-05),[1 -2 -2 0 0 0 0]
Macroscale e_w*rho*grad(chem potential),(-3.05444656394 -2.29408218215e-05 6.38406029308e-06),[1 -2 -2 0 0 0 0]
Macroscale e_w*rho*grad(potential),(3.02797295706 2.82425763585e-05 4.40011680986e-06),[1 -2 -2 0 0 0 0]
